customer_id,subscription_id,plan_name,amount,status,transaction_date
CUST3502,SUB95426,Enterprise,199,Active,2023-06-29
CUST9014,SUB36593,Enterprise,199,Active,2023-11-23
CUST2140,SUB44067,Basic,29,Canceled,2024-07-13
CUST1632,SUB76557,Basic,29,Active,2025-04-20
CUST8339,SUB23564,Basic,29,Canceled,2024-11-17
CUST2026,SUB99867,Basic,29,Active,2023-11-06
CUST5868,SUB85210,Basic,29,Active,2024-08-28
CUST1644,SUB71788,Enterprise,199,Active,2024-10-29
CUST7654,SUB55668,Pro,79,Active,2023-06-03
CUST6696,SUB72922,Basic,29,Active,2024-10-20
CUST9222,SUB61925,Enterprise,199,Active,2023-11-02
CUST2185,SUB27294,Pro,79,Active,2025-01-07
CUST9689,SUB15648,Pro,79,Active,2023-09-10
CUST4300,SUB58419,Basic,29,Active,2024-03-03
CUST5269,SUB48006,Basic,29,Canceled,2024-12-03
CUST7184,SUB31050,Pro,79,Active,2024-03-12
CUST5035,SUB20134,Basic,29,Canceled,2024-07-15
CUST5784,SUB33834,Basic,29,Active,2024-09-05
CUST2269,SUB82253,Pro,79,Active,2024-06-23
CUST4389,SUB10601,Pro,79,Active,2023-01-02
CUST2024,SUB89624,Pro,79,Active,2024-09-15
CUST1421,SUB71206,Basic,29,Active,2023-08-16
CUST8531,SUB23767,Pro,79,Canceled,2024-06-24
CUST4252,SUB17669,Enterprise,199,Active,2023-08-05
CUST4320,SUB43598,Pro,79,Active,2023-03-10
CUST4878,SUB30868,Enterprise,199,Active,2023-05-20
CUST4778,SUB28236,Basic,29,Active,2023-05-29
CUST1773,SUB75106,Basic,29,Active,2025-03-10
CUST2073,SUB41286,Basic,29,Active,2025-04-13
CUST1838,SUB55438,Enterprise,199,Active,2024-03-05
CUST1153,SUB75404,Basic,29,Active,2023-10-20
CUST6280,SUB44486,Basic,29,Active,2023-10-31
CUST3493,SUB82695,Pro,79,Active,2025-04-10
CUST7241,SUB64284,Basic,29,Active,2023-03-31
CUST2272,SUB92632,Pro,79,Active,2023-02-25
CUST2988,SUB84423,Basic,29,Canceled,2023-10-25
CUST2154,SUB23533,Basic,29,Active,2024-01-22
CUST1825,SUB54727,Pro,79,Active,2023-07-25
CUST5333,SUB94996,Enterprise,199,Active,2024-08-20
CUST6174,SUB31811,Basic,29,Canceled,2025-06-18
CUST2620,SUB20373,Enterprise,199,Active,2024-04-18
CUST2248,SUB42581,Pro,79,Active,2023-03-02
CUST4127,SUB41853,Pro,79,Canceled,2024-10-18
CUST7949,SUB89289,Enterprise,199,Active,2023-09-06
CUST4259,SUB58181,Enterprise,199,Active,2024-09-19
CUST7066,SUB86204,Pro,79,Active,2023-02-12
CUST2418,SUB37596,Pro,79,Active,2025-05-02
CUST2006,SUB88895,Enterprise,199,Active,2023-08-28
CUST7526,SUB85791,Basic,29,Active,2023-11-06
CUST1972,SUB92298,Pro,79,Canceled,2024-04-30
CUST4253,SUB41386,Basic,29,Active,2025-06-11
CUST7703,SUB48454,Enterprise,199,Active,2023-03-19
CUST5239,SUB39137,Pro,79,Canceled,2023-03-02
CUST9759,SUB98874,Pro,79,Active,2023-07-21
CUST1787,SUB85928,Basic,29,Active,2023-05-04
CUST3226,SUB87108,Pro,79,Canceled,2023-01-12
CUST3598,SUB21084,Basic,29,Active,2024-05-16
CUST3699,SUB15472,Pro,79,Active,2023-07-28
CUST1583,SUB85535,Basic,29,Active,2024-01-15
CUST4832,SUB55015,Enterprise,199,Canceled,2025-02-19
CUST8186,SUB14385,Enterprise,199,Active,2025-01-31
CUST3066,SUB98972,Enterprise,199,Active,2023-06-24
CUST9194,SUB45730,Basic,29,Active,2024-06-28
CUST8349,SUB44088,Enterprise,199,Canceled,2023-06-19
CUST2661,SUB81909,Pro,79,Active,2025-05-28
CUST7992,SUB71188,Basic,29,Active,2025-03-09
CUST4857,SUB90732,Pro,79,Active,2024-05-19
CUST3078,SUB48038,Basic,29,Active,2023-06-01
CUST5750,SUB76629,Basic,29,Active,2025-02-06
CUST7358,SUB27702,Pro,79,Active,2023-11-14
CUST2046,SUB81282,Basic,29,Active,2025-02-21
CUST9050,SUB83021,Pro,79,Active,2024-08-22
CUST6866,SUB66151,Enterprise,199,Active,2023-10-17
CUST6616,SUB98727,Basic,29,Canceled,2025-05-31
CUST4594,SUB32111,Enterprise,199,Active,2024-08-28
CUST1547,SUB27798,Basic,29,Canceled,2024-09-09
CUST2925,SUB13247,Pro,79,Active,2025-01-29
CUST3235,SUB42531,Enterprise,199,Active,2024-01-11
CUST5657,SUB94378,Pro,79,Active,2024-06-24
CUST4023,SUB67691,Enterprise,199,Active,2024-12-29
CUST3948,SUB18939,Basic,29,Active,2024-04-27
CUST9051,SUB75004,Basic,29,Active,2023-09-09
CUST4043,SUB84191,Enterprise,199,Active,2025-04-11
CUST5548,SUB36352,Pro,79,Canceled,2024-10-16
CUST1356,SUB81057,Enterprise,199,Active,2024-11-30
CUST7841,SUB11166,Enterprise,199,Active,2025-04-06
CUST4657,SUB78760,Basic,29,Active,2025-01-22
CUST7096,SUB29119,Enterprise,199,Active,2023-06-15
CUST7003,SUB29442,Pro,79,Canceled,2023-04-29
CUST8592,SUB10546,Enterprise,199,Active,2023-05-07
CUST8507,SUB49394,Pro,79,Active,2024-11-01
CUST1282,SUB46887,Basic,29,Active,2025-01-16
CUST2031,SUB22021,Basic,29,Active,2023-09-04
CUST1086,SUB23364,Basic,29,Active,2024-07-02
CUST1337,SUB52931,Enterprise,199,Active,2023-09-16
CUST6481,SUB23184,Basic,29,Active,2023-12-08
CUST9916,SUB78774,Pro,79,Active,2024-01-05
CUST3105,SUB16465,Basic,29,Active,2025-06-07
CUST8000,SUB95168,Enterprise,199,Active,2024-03-30
CUST4829,SUB59895,Basic,29,Canceled,2023-12-09
CUST9264,SUB97804,Basic,29,Active,2024-03-06
CUST1457,SUB57440,Pro,79,Active,2024-04-12
CUST1814,SUB46159,Pro,79,Canceled,2024-01-08
CUST3424,SUB83705,Enterprise,199,Active,2025-03-11
CUST8300,SUB58586,Pro,79,Active,2023-04-17
CUST4256,SUB65119,Enterprise,199,Active,2023-07-05
CUST2342,SUB71358,Enterprise,199,Active,2024-08-19
CUST1965,SUB22602,Pro,79,Active,2024-07-11
CUST3186,SUB60980,Pro,79,Canceled,2024-05-12
CUST6908,SUB70202,Pro,79,Active,2024-05-27
CUST4639,SUB37061,Basic,29,Active,2024-06-09
CUST3794,SUB50867,Pro,79,Active,2024-07-23
CUST4251,SUB12868,Enterprise,199,Active,2024-04-08
CUST5697,SUB57623,Pro,79,Active,2023-02-10
CUST1412,SUB54881,Basic,29,Active,2023-01-04
CUST6962,SUB56508,Basic,29,Active,2024-04-14
CUST9696,SUB96620,Pro,79,Active,2024-07-03
CUST4686,SUB45585,Pro,79,Active,2023-06-22
CUST7519,SUB37878,Enterprise,199,Active,2025-01-22
CUST7604,SUB91137,Enterprise,199,Active,2024-12-19
CUST6947,SUB70237,Enterprise,199,Canceled,2024-05-25
CUST1438,SUB79593,Basic,29,Active,2024-03-11
CUST2103,SUB56874,Pro,79,Active,2024-06-12
CUST8287,SUB32383,Enterprise,199,Active,2024-01-23
CUST6847,SUB28058,Pro,79,Active,2024-04-03
CUST6497,SUB88499,Enterprise,199,Active,2023-03-12
CUST4743,SUB18043,Enterprise,199,Active,2024-09-04
CUST1102,SUB11713,Basic,29,Active,2024-08-19
CUST2772,SUB40857,Pro,79,Active,2024-01-25
CUST8411,SUB22062,Pro,79,Active,2025-06-07
CUST5699,SUB23155,Pro,79,Active,2024-10-24
CUST3659,SUB21180,Pro,79,Active,2025-03-21
CUST3973,SUB99648,Enterprise,199,Active,2023-11-17
CUST9846,SUB23882,Enterprise,199,Active,2023-03-01
CUST5129,SUB16693,Enterprise,199,Active,2025-05-05
CUST9028,SUB65800,Enterprise,199,Canceled,2023-10-30
CUST5739,SUB63383,Enterprise,199,Active,2024-12-08
CUST2457,SUB57364,Pro,79,Active,2023-05-05
CUST2763,SUB98512,Enterprise,199,Active,2024-03-09
CUST6923,SUB86348,Basic,29,Active,2024-01-07
CUST6821,SUB31528,Pro,79,Active,2023-03-11
CUST3208,SUB16509,Enterprise,199,Active,2023-03-19
CUST6714,SUB44873,Enterprise,199,Active,2023-05-20
CUST3259,SUB85397,Pro,79,Canceled,2025-02-24
CUST2680,SUB20602,Basic,29,Active,2023-10-30
CUST6640,SUB30611,Pro,79,Active,2023-04-10
CUST8001,SUB49101,Pro,79,Active,2025-06-06
CUST8196,SUB83171,Enterprise,199,Active,2024-06-19
CUST3986,SUB51696,Pro,79,Active,2023-02-25
CUST8073,SUB28325,Basic,29,Active,2025-02-26
CUST3075,SUB29859,Basic,29,Active,2023-03-20
CUST6998,SUB34505,Basic,29,Active,2025-01-07
CUST4597,SUB46660,Basic,29,Active,2023-08-15
CUST8579,SUB49574,Basic,29,Active,2024-02-13
CUST9213,SUB54056,Enterprise,199,Active,2024-02-01
CUST4909,SUB72923,Pro,79,Active,2023-01-16
CUST5096,SUB52751,Pro,79,Active,2024-07-20
CUST1391,SUB91172,Pro,79,Active,2025-06-15
CUST5245,SUB23789,Enterprise,199,Active,2024-04-06
CUST7308,SUB19927,Enterprise,199,Active,2023-07-05
CUST2248,SUB80247,Enterprise,199,Active,2023-03-26
CUST7853,SUB45519,Pro,79,Active,2024-12-06
CUST6009,SUB66908,Enterprise,199,Active,2025-04-20
CUST6998,SUB49631,Enterprise,199,Active,2025-05-11
CUST8567,SUB61908,Enterprise,199,Active,2024-10-27
CUST4534,SUB90552,Pro,79,Active,2024-05-28
CUST5185,SUB64138,Pro,79,Active,2025-02-11
CUST9028,SUB27227,Basic,29,Active,2023-06-21
CUST6894,SUB42571,Basic,29,Active,2025-06-10
CUST4484,SUB28049,Pro,79,Active,2024-02-13
CUST7485,SUB70082,Pro,79,Canceled,2024-07-25
CUST3185,SUB21569,Enterprise,199,Active,2023-01-19
CUST8521,SUB46410,Enterprise,199,Active,2024-09-24
CUST1025,SUB35746,Basic,29,Active,2023-07-30
CUST1438,SUB26078,Basic,29,Active,2023-03-20
CUST2179,SUB93460,Basic,29,Active,2024-09-03
CUST5111,SUB13438,Basic,29,Active,2023-05-21
CUST4158,SUB49821,Enterprise,199,Active,2024-03-06
CUST9683,SUB69999,Basic,29,Active,2023-09-22
CUST2959,SUB25924,Enterprise,199,Active,2024-12-15
CUST3557,SUB35074,Enterprise,199,Active,2023-06-03
CUST1520,SUB82552,Enterprise,199,Active,2024-07-14
CUST4730,SUB49256,Pro,79,Active,2023-12-13
CUST4732,SUB21977,Basic,29,Active,2024-07-30
CUST1699,SUB33898,Basic,29,Active,2024-08-09
CUST8310,SUB55843,Basic,29,Active,2025-03-07
CUST2071,SUB95557,Enterprise,199,Active,2024-09-28
CUST2908,SUB64408,Basic,29,Active,2023-12-05
CUST3247,SUB31363,Pro,79,Active,2023-10-08
CUST6724,SUB37102,Pro,79,Active,2023-06-16
CUST1287,SUB14358,Basic,29,Active,2023-10-31
CUST4212,SUB97994,Basic,29,Active,2023-08-06
CUST3591,SUB80054,Pro,79,Active,2025-02-11
CUST5237,SUB42697,Basic,29,Active,2024-07-09
CUST1247,SUB19153,Enterprise,199,Active,2025-02-16
CUST6247,SUB20696,Basic,29,Active,2024-04-21
CUST3594,SUB77501,Pro,79,Active,2023-01-03
CUST3889,SUB38044,Pro,79,Active,2025-02-22
CUST5666,SUB45061,Enterprise,199,Active,2024-07-30
CUST2151,SUB52243,Enterprise,199,Active,2024-05-19
CUST8229,SUB92413,Basic,29,Active,2024-09-07
CUST4115,SUB11154,Enterprise,199,Canceled,2023-06-22
CUST4351,SUB56131,Basic,29,Canceled,2024-05-16
CUST5143,SUB57709,Pro,79,Active,2025-06-10
CUST4066,SUB13497,Basic,29,Active,2023-09-16
CUST5577,SUB35814,Pro,79,Active,2024-03-06
CUST5517,SUB49230,Pro,79,Active,2025-02-17
CUST5283,SUB64985,Enterprise,199,Active,2023-05-21
CUST9914,SUB34607,Basic,29,Active,2024-12-06
CUST8677,SUB31374,Enterprise,199,Active,2025-03-27
CUST8024,SUB76470,Enterprise,199,Active,2023-03-24
CUST7614,SUB72920,Basic,29,Active,2023-06-06
CUST7207,SUB92697,Enterprise,199,Active,2023-06-06
CUST7211,SUB49596,Pro,79,Active,2024-11-15
CUST9685,SUB18433,Pro,79,Canceled,2025-06-04
CUST8625,SUB79663,Basic,29,Active,2023-08-05
CUST1533,SUB24287,Enterprise,199,Active,2023-11-27
CUST8431,SUB31327,Enterprise,199,Active,2023-03-21
CUST5442,SUB35144,Basic,29,Active,2024-01-02
CUST6065,SUB51419,Pro,79,Active,2024-06-07
CUST2799,SUB70372,Enterprise,199,Active,2023-04-19
CUST1992,SUB63942,Enterprise,199,Active,2024-03-27
CUST7307,SUB25916,Pro,79,Active,2023-10-27
CUST7258,SUB64395,Enterprise,199,Active,2024-07-29
CUST4180,SUB14499,Pro,79,Canceled,2023-08-12
CUST5396,SUB42495,Basic,29,Active,2023-02-17
CUST9493,SUB80270,Pro,79,Active,2024-11-17
CUST7736,SUB69095,Pro,79,Active,2024-02-15
CUST9833,SUB81430,Basic,29,Active,2025-03-08
CUST4518,SUB43113,Basic,29,Active,2023-12-17
CUST6804,SUB25645,Enterprise,199,Active,2023-10-16
CUST5584,SUB58747,Enterprise,199,Active,2023-03-04
CUST2069,SUB59280,Enterprise,199,Active,2023-09-29
CUST8260,SUB11807,Basic,29,Active,2024-11-09
CUST2648,SUB82460,Enterprise,199,Canceled,2025-02-26
CUST5230,SUB17061,Basic,29,Active,2025-01-12
CUST4563,SUB51586,Pro,79,Active,2025-01-30
CUST4193,SUB73217,Enterprise,199,Canceled,2023-07-17
CUST1103,SUB22958,Basic,29,Active,2023-06-05
CUST2716,SUB42737,Basic,29,Active,2025-05-07
CUST4150,SUB17092,Pro,79,Canceled,2023-07-28
CUST7604,SUB53502,Basic,29,Active,2023-02-08
CUST1494,SUB21361,Pro,79,Active,2023-03-16
CUST8488,SUB83817,Pro,79,Active,2024-07-03
CUST1931,SUB99252,Pro,79,Active,2024-05-30
CUST8215,SUB84688,Pro,79,Active,2025-02-25
CUST9428,SUB95313,Pro,79,Active,2024-01-22
CUST7190,SUB17516,Pro,79,Active,2023-02-09
CUST6128,SUB48962,Enterprise,199,Active,2023-08-31
CUST6017,SUB69510,Pro,79,Active,2024-04-01
CUST4335,SUB98923,Basic,29,Canceled,2024-03-25
CUST9668,SUB12905,Enterprise,199,Active,2023-12-01
CUST7831,SUB10451,Enterprise,199,Active,2023-06-14
CUST4912,SUB61239,Basic,29,Active,2023-09-24
CUST5281,SUB66086,Enterprise,199,Canceled,2023-02-03
CUST6187,SUB80410,Basic,29,Canceled,2023-05-22
CUST2226,SUB23178,Enterprise,199,Active,2024-11-12
CUST4040,SUB20055,Pro,79,Canceled,2024-10-06
CUST7793,SUB43335,Basic,29,Active,2023-01-05
CUST6212,SUB45809,Enterprise,199,Active,2024-08-15
CUST9002,SUB63628,Enterprise,199,Active,2024-02-22
CUST3244,SUB64011,Basic,29,Active,2023-05-18
CUST1998,SUB87631,Basic,29,Canceled,2024-04-03
CUST5447,SUB32196,Enterprise,199,Active,2024-08-11
CUST3921,SUB10510,Pro,79,Active,2025-03-19
CUST9581,SUB29834,Enterprise,199,Canceled,2024-06-28
CUST7532,SUB51515,Enterprise,199,Active,2023-07-18
CUST7838,SUB78048,Pro,79,Active,2024-05-13
CUST1183,SUB80840,Enterprise,199,Active,2024-02-17
CUST5414,SUB56618,Basic,29,Active,2023-04-18
CUST6437,SUB77181,Enterprise,199,Active,2024-01-17
CUST7128,SUB63794,Basic,29,Active,2023-07-19
CUST5434,SUB26417,Pro,79,Canceled,2023-06-10
CUST3516,SUB91982,Enterprise,199,Active,2025-05-16
CUST2138,SUB47045,Basic,29,Active,2024-05-06
CUST3274,SUB39124,Basic,29,Active,2024-12-13
CUST7836,SUB10065,Basic,29,Active,2025-04-21
CUST1102,SUB33184,Basic,29,Active,2023-04-25
CUST4126,SUB23958,Basic,29,Canceled,2025-04-30
CUST4980,SUB83114,Pro,79,Active,2024-04-06
CUST9475,SUB61461,Pro,79,Active,2023-11-07
CUST5424,SUB70294,Pro,79,Active,2025-04-02
CUST4770,SUB25431,Basic,29,Active,2023-08-28
CUST7805,SUB11881,Enterprise,199,Active,2023-01-25
CUST3678,SUB10751,Basic,29,Active,2023-06-07
CUST1204,SUB32357,Basic,29,Canceled,2023-12-10
CUST4249,SUB82604,Enterprise,199,Canceled,2023-03-28
CUST1293,SUB10800,Pro,79,Active,2023-07-08
CUST3466,SUB60267,Pro,79,Active,2024-09-25
CUST1076,SUB44568,Pro,79,Active,2023-07-04
CUST8004,SUB96582,Basic,29,Active,2023-01-27
CUST3308,SUB43183,Pro,79,Active,2023-04-20
CUST2480,SUB91058,Basic,29,Active,2023-01-13
CUST5825,SUB93583,Pro,79,Active,2023-10-07
CUST6569,SUB99698,Pro,79,Active,2025-05-05
CUST9544,SUB77177,Pro,79,Canceled,2023-01-24
CUST8680,SUB54849,Pro,79,Active,2024-10-25
CUST3078,SUB13995,Pro,79,Active,2023-02-10
CUST1985,SUB95714,Pro,79,Active,2024-05-09
CUST5728,SUB60620,Pro,79,Active,2025-02-09
CUST4330,SUB82786,Pro,79,Active,2024-09-01
CUST7987,SUB56835,Basic,29,Active,2023-07-14
CUST7815,SUB77819,Enterprise,199,Canceled,2023-12-02
CUST7983,SUB15664,Pro,79,Active,2025-04-04
CUST6964,SUB70682,Pro,79,Active,2023-05-30
CUST8822,SUB11084,Pro,79,Active,2024-07-17
CUST5361,SUB58999,Basic,29,Canceled,2023-03-29
CUST9653,SUB59356,Basic,29,Active,2025-01-11
CUST2802,SUB79827,Basic,29,Active,2024-06-28
CUST5080,SUB34561,Basic,29,Canceled,2024-12-13
CUST7421,SUB57794,Pro,79,Active,2023-05-30
CUST8863,SUB31456,Basic,29,Active,2023-01-07
CUST4647,SUB29701,Basic,29,Active,2023-08-27
CUST9177,SUB37742,Basic,29,Active,2023-10-04
CUST5302,SUB77541,Enterprise,199,Active,2024-07-06
CUST9079,SUB75184,Enterprise,199,Active,2024-03-15
CUST1122,SUB56582,Basic,29,Active,2023-04-24
CUST6719,SUB28818,Basic,29,Active,2025-03-22
CUST7696,SUB28081,Pro,79,Active,2024-03-22
CUST5796,SUB35134,Pro,79,Active,2024-04-05
CUST8733,SUB82974,Pro,79,Active,2025-01-21
CUST8668,SUB98027,Pro,79,Active,2024-10-23
CUST5924,SUB11885,Enterprise,199,Active,2024-03-31
CUST1012,SUB45848,Pro,79,Active,2025-02-16
CUST9779,SUB27720,Enterprise,199,Active,2023-06-24
CUST8121,SUB87649,Enterprise,199,Active,2024-11-12
CUST8359,SUB65093,Pro,79,Active,2023-06-29
CUST9288,SUB82255,Enterprise,199,Active,2024-02-18
CUST3839,SUB80545,Enterprise,199,Active,2025-02-10
CUST8357,SUB23093,Enterprise,199,Active,2024-10-08
CUST7444,SUB21554,Pro,79,Active,2024-10-26
CUST6482,SUB25148,Pro,79,Active,2024-06-05
CUST8136,SUB56269,Basic,29,Active,2023-05-18
CUST1598,SUB10194,Basic,29,Active,2024-11-01
CUST7630,SUB79877,Basic,29,Active,2023-03-01
CUST4319,SUB53935,Pro,79,Canceled,2025-04-23
CUST7916,SUB89817,Basic,29,Active,2025-04-04
CUST1656,SUB59322,Pro,79,Active,2025-06-06
CUST6721,SUB27675,Pro,79,Active,2023-02-18
CUST9382,SUB13700,Pro,79,Active,2024-07-10
CUST8724,SUB10348,Pro,79,Active,2024-01-18
CUST3640,SUB66523,Pro,79,Active,2024-02-01
CUST1894,SUB92523,Pro,79,Active,2025-04-09
CUST2817,SUB33003,Enterprise,199,Active,2025-02-04
CUST6182,SUB96746,Pro,79,Active,2024-01-12
CUST4859,SUB64570,Enterprise,199,Active,2024-02-08
CUST1084,SUB27426,Enterprise,199,Active,2024-12-04
CUST3433,SUB97387,Basic,29,Active,2023-09-22
CUST7938,SUB97927,Basic,29,Canceled,2024-04-22
CUST4551,SUB24407,Enterprise,199,Active,2025-01-12
CUST9421,SUB72354,Enterprise,199,Active,2025-03-28
CUST5986,SUB16367,Basic,29,Active,2025-04-08
CUST4476,SUB72190,Basic,29,Canceled,2024-11-07
CUST5567,SUB58181,Enterprise,199,Active,2023-04-13
CUST8797,SUB13001,Pro,79,Active,2024-04-27
CUST1403,SUB47105,Pro,79,Canceled,2023-05-04
CUST2897,SUB20814,Pro,79,Canceled,2025-04-08
CUST2995,SUB64011,Pro,79,Active,2024-08-15
CUST8666,SUB59978,Pro,79,Active,2024-02-11
CUST7343,SUB22607,Pro,79,Active,2023-02-05
CUST4226,SUB65558,Basic,29,Active,2023-08-05
CUST7265,SUB83077,Pro,79,Canceled,2025-04-09
CUST8089,SUB54017,Pro,79,Active,2023-11-19
CUST2941,SUB61413,Pro,79,Active,2024-11-01
CUST5604,SUB65580,Basic,29,Canceled,2024-07-26
CUST8669,SUB86312,Pro,79,Active,2023-03-22
CUST3592,SUB32632,Basic,29,Canceled,2023-03-15
CUST1218,SUB99629,Pro,79,Canceled,2023-10-08
CUST8879,SUB49525,Enterprise,199,Active,2025-03-20
CUST8323,SUB67665,Basic,29,Active,2025-04-06
CUST2036,SUB41400,Pro,79,Active,2023-02-03
CUST1139,SUB18496,Enterprise,199,Active,2023-03-25
CUST1152,SUB91049,Basic,29,Active,2024-04-11
CUST6296,SUB43821,Enterprise,199,Active,2023-09-24
CUST9889,SUB88021,Pro,79,Active,2024-01-20
CUST9649,SUB65652,Pro,79,Canceled,2024-11-23
CUST2541,SUB43366,Enterprise,199,Active,2025-02-20
CUST6764,SUB83250,Pro,79,Active,2025-04-22
CUST2252,SUB97928,Pro,79,Active,2024-09-26
CUST7498,SUB88591,Enterprise,199,Active,2025-05-21
CUST4209,SUB81086,Basic,29,Active,2023-05-02
CUST7351,SUB67199,Enterprise,199,Active,2023-04-14
CUST1042,SUB13954,Enterprise,199,Active,2024-02-08
CUST5339,SUB22477,Basic,29,Active,2023-07-30
CUST1656,SUB43338,Pro,79,Active,2023-12-30
CUST2007,SUB31402,Basic,29,Canceled,2023-05-14
CUST7053,SUB50632,Pro,79,Active,2024-02-21
CUST4841,SUB85880,Basic,29,Active,2023-11-01
CUST5405,SUB44062,Enterprise,199,Active,2023-12-05
CUST9444,SUB63061,Basic,29,Active,2024-12-05
CUST1606,SUB98291,Basic,29,Active,2024-07-29
CUST6470,SUB23896,Enterprise,199,Active,2024-10-23
CUST5817,SUB61167,Basic,29,Active,2024-11-05
CUST5717,SUB68712,Pro,79,Active,2024-02-10
CUST8050,SUB82429,Enterprise,199,Active,2024-11-19
CUST6211,SUB88088,Basic,29,Active,2023-03-10
CUST2085,SUB77965,Enterprise,199,Active,2025-02-02
CUST9967,SUB77752,Pro,79,Active,2024-08-20
CUST6710,SUB49291,Basic,29,Active,2024-05-12
CUST3164,SUB34465,Pro,79,Active,2023-05-14
CUST9063,SUB76406,Pro,79,Canceled,2024-02-05
CUST9108,SUB58377,Enterprise,199,Active,2025-04-08
CUST3481,SUB96966,Enterprise,199,Active,2023-09-10
CUST5109,SUB95674,Pro,79,Canceled,2023-01-25
CUST3957,SUB69979,Pro,79,Active,2024-12-12
CUST8896,SUB91057,Basic,29,Active,2024-04-17
CUST7548,SUB92529,Basic,29,Active,2023-12-09
CUST9128,SUB43218,Pro,79,Active,2025-04-11
CUST4298,SUB65816,Pro,79,Active,2024-02-14
CUST4212,SUB55749,Enterprise,199,Active,2024-06-30
CUST8316,SUB28686,Pro,79,Active,2024-01-05
CUST2029,SUB59635,Enterprise,199,Active,2024-06-05
CUST1158,SUB36891,Pro,79,Active,2024-09-21
CUST4620,SUB17907,Enterprise,199,Active,2025-04-19
CUST1071,SUB62645,Enterprise,199,Active,2024-01-26
CUST7120,SUB47902,Pro,79,Active,2023-06-01
CUST7884,SUB60507,Pro,79,Active,2023-05-07
CUST5424,SUB64915,Enterprise,199,Active,2024-04-12
CUST8006,SUB98949,Pro,79,Active,2024-07-28
CUST8751,SUB93662,Basic,29,Active,2024-03-21
CUST3384,SUB70564,Basic,29,Active,2024-04-17
CUST9066,SUB74228,Pro,79,Active,2023-04-27
CUST4475,SUB44679,Enterprise,199,Active,2023-03-12
CUST1185,SUB27002,Enterprise,199,Canceled,2024-12-05
CUST9244,SUB74982,Enterprise,199,Active,2025-02-02
CUST6651,SUB63315,Enterprise,199,Active,2023-01-29
CUST4324,SUB56977,Pro,79,Active,2023-06-17
CUST9293,SUB37147,Pro,79,Active,2025-01-11
CUST3548,SUB36483,Basic,29,Active,2024-03-03
CUST3212,SUB93304,Pro,79,Active,2025-05-13
CUST4036,SUB59886,Basic,29,Active,2023-05-25
CUST6983,SUB22107,Enterprise,199,Active,2023-05-02
CUST5352,SUB13170,Enterprise,199,Active,2025-06-07
CUST9558,SUB84870,Pro,79,Active,2025-01-15
CUST3161,SUB69633,Pro,79,Active,2023-06-12
CUST7400,SUB43642,Basic,29,Active,2023-03-22
CUST5427,SUB38951,Enterprise,199,Active,2023-03-05
CUST1014,SUB56189,Pro,79,Active,2025-01-03
CUST7261,SUB77200,Enterprise,199,Active,2023-05-25
CUST9054,SUB74076,Pro,79,Active,2023-04-22
CUST2935,SUB60288,Basic,29,Active,2024-02-28
CUST8551,SUB41441,Pro,79,Active,2024-06-19
CUST6594,SUB27422,Enterprise,199,Canceled,2024-12-28
CUST7985,SUB74484,Pro,79,Active,2025-04-30
CUST3257,SUB39646,Pro,79,Active,2025-02-09
CUST9772,SUB20740,Pro,79,Active,2025-06-07
CUST5968,SUB10048,Basic,29,Canceled,2025-05-09
CUST7630,SUB95661,Enterprise,199,Canceled,2024-02-01
CUST9700,SUB73923,Pro,79,Active,2023-12-08
CUST5790,SUB99737,Basic,29,Active,2024-11-15
CUST8219,SUB76505,Enterprise,199,Active,2023-10-02
CUST8330,SUB50391,Basic,29,Active,2023-12-07
CUST6289,SUB95363,Pro,79,Active,2025-02-09
CUST4337,SUB73963,Pro,79,Active,2024-11-08
CUST5896,SUB68921,Pro,79,Active,2024-12-20
CUST5805,SUB26624,Basic,29,Active,2024-11-05
CUST6071,SUB24012,Enterprise,199,Active,2023-11-24
CUST5739,SUB13757,Basic,29,Active,2024-07-23
CUST2048,SUB12756,Enterprise,199,Canceled,2023-05-30
CUST1206,SUB20679,Pro,79,Active,2024-04-06
CUST4598,SUB94778,Enterprise,199,Active,2024-10-15
CUST2515,SUB40611,Basic,29,Active,2024-08-30
CUST1303,SUB75287,Enterprise,199,Canceled,2025-05-26
CUST1708,SUB65477,Basic,29,Active,2025-01-05
CUST9401,SUB73581,Basic,29,Active,2023-08-22
CUST5023,SUB51132,Pro,79,Active,2024-12-21
CUST2817,SUB14300,Basic,29,Active,2024-04-17
CUST7482,SUB52547,Pro,79,Active,2025-04-25
CUST3118,SUB47850,Basic,29,Active,2023-06-21
CUST7910,SUB33556,Pro,79,Active,2024-06-09
CUST3880,SUB18703,Enterprise,199,Active,2024-04-13
CUST9637,SUB53569,Basic,29,Active,2023-09-19
CUST7515,SUB98160,Basic,29,Canceled,2024-06-20
CUST4267,SUB10141,Pro,79,Active,2023-07-25
CUST7401,SUB31801,Basic,29,Canceled,2024-12-01
CUST9435,SUB96904,Basic,29,Active,2024-09-20
CUST4218,SUB89190,Enterprise,199,Canceled,2023-10-29
CUST2822,SUB26240,Enterprise,199,Active,2024-09-02
CUST2169,SUB97353,Pro,79,Active,2024-10-12
CUST7821,SUB36693,Enterprise,199,Active,2024-09-02
CUST6234,SUB74177,Basic,29,Active,2024-01-14
CUST4004,SUB82250,Pro,79,Active,2023-05-12
CUST5545,SUB48132,Pro,79,Active,2024-08-03
